id,item_group_id,variant_names,variant_values,title,link,image_link,price,product_type,google_product_category,availability,brand,description,condition
49622182527292,9526089646396,,,AUX Japanese Butter Knife,https://www.jocgoods.com/products/aux-japanese-butter-knife,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/aux-japanese-butter-knife-joc-goods-1.jpg?v=1749266908,1534.81,Butter Knife,Home & Garden > Kitchen & Dining > Tableware > Flatware > Table Knives,in stock,JOC Goods,"Thoughtfully designed for daily use, the AUX Japanese Butter Knife combines elegance and practicality in one compact tool. Made from polished stainless steel, this multipurpose knife is shaped to gently scoop, spread, and slice with ease. The slightly curved blade allows you to lift just the right amount of butter or jam, while the finely serrated edge can be used to slice through soft bread or rolls. The smooth side spreads effortlessly across toast or warm bread. The handle fits comfortably in the hand, offering balance and control without excess bulk. Its clean lines and mirrored finish make it a natural companion to both Japanese and Western tableware, whether used during breakfast or an afternoon tea setting. More than a knife, this piece is a well-considered utensil that enhances everyday rituals. Ideal for home use or thoughtful gifting, the AUX Japanese Butter Knife adds both charm and convenience to the table. Find the perfect Cutlery in our full collection to elevate your table setting.",new
49622183084348,9526089810236,,,AUX Japanese Miso Muddler,https://www.jocgoods.com/products/aux-japanese-miso-muddler,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/aux-japanese-miso-muddler-joc-goods-1.jpg?v=1763556778,2777.28,Kitchenware,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Measuring Cups & Spoons,in stock,JOC Goods,"Make miso soup just right every time with the AUX Japanese Miso Muddler. Its clever dual-end design helps you scoop the perfect amount of miso paste. The smaller end is sized for one bowl, while the larger end works for family portions. Simply stir into hot broth and the paste blends quickly and evenly, giving you smooth, balanced miso soup without clumps. Crafted from durable stainless steel, this compact tool is hygienic, easy to clean, and built to last. It is also versatile enough for whisking eggs, blending sauces, or mixing salad dressings, making it a reliable companion for everyday cooking. With its thoughtful design and consistent performance, the AUX Japanese Miso Muddler brings both convenience and enjoyment to your kitchen routine. Key Features & Benefits: Smooth Results: Blends miso evenly for a balanced, lump-free soup Dual-End Design: Small end for 1 serving, large end for family portions Multi-Purpose Tool: Useful for mixing dressings, sauces, and eggs Explore our full Kitchenware collection to discover more exquisite tools.",new
49622183280956,9526089941308,,,AUX Japanese Grater Spoon,https://www.jocgoods.com/products/aux-japanese-grater-spoon,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/aux-japanese-grater-spoon-joc-goods-1.jpg?v=1749266922,2777.28,Graters,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Food Graters & Zesters,in stock,JOC Goods,"A spoon that surprises with more than it seems. The AUX Japanese Grater Spoon blends two essential tools into one, letting you grate and serve directly in the same motion. Fresh ginger, garlic, nutmeg, citrus zest, or even a hint of chocolate can be added right where you need them, enhancing everyday cooking and drinks with ease. Crafted from polished stainless steel, it resists odors and cleans effortlessly, making it a reliable companion for both quick weeknight meals and thoughtful seasonal dishes. The gentle curve of the spoon and ergonomic handle with thumb rest provide comfort and control, so each use feels natural in the hand. Practical yet elegant, this versatile utensil reflects the Japanese approach of refining simple tools until they become a joy to use. With the AUX Japanese Grater Spoon, a touch of freshness is always within reach, transforming ordinary moments into flavorful experiences. Key Features & Benefits: Grate & scoop: Add fresh ginger, garlic, or zest straight into your dish Easy care: Stainless steel resists odors and rinses clean in seconds Explore our full Kitchenware collection to discover more exquisite tools.",new
49622183739708,9526090301756,,,Sakura Chopsticks Pair Set,https://www.jocgoods.com/products/sakura-chopsticks-pair-set,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/sakura-chopsticks-pair-set-joc-goods-1.jpg?v=1774592769,4239.01,Chopsticks,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,out of stock,JOC Goods,"Elegant and timeless, the Sakura Chopsticks Pair Set features delicate cherry blossom motifs rendered in shimmering gold. Each pair, one in deep red and the other in rich brown, is finished with a soft gradient and a fine lacquer sheen, capturing the refined spirit of Japanese seasonal design. The sakura motif, cherished across generations, symbolizes renewal, grace, and the fleeting beauty of spring. Perfect for both everyday meals and special gatherings, these chopsticks add a graceful accent to your table. The subtle sparkle of the gold detailing enhances each place setting without overpowering it, creating harmony alongside both traditional and modern tableware. Whether chosen as a thoughtful gift or added to your own collection, this pair reflects the charm, care, and elegance found in Japanese craftsmanship. Explore our curated Chopsticks collection for beautifully crafted designs.",new
49622183903548,9526090432828,,,Shimmering Sakura Chopsticks Set,https://www.jocgoods.com/products/shimmering-sakura-chopsticks-set,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/floral-lacquered-chopsticks-set-joc-goods-1.jpg?v=1749266935,5846.9,Chopsticks,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,out of stock,JOC Goods,"This Shimmering Floral Chopsticks Set reflects the artistry and elegance of Japanese tableware. Each pair is decorated with a delicate cherry blossom motif, a symbol of renewal and beauty in Japanese culture. The shimmering finish is created through a careful layering process, enriched with subtle gold flakes and accented with fine decorative bands. The result is a refined design that feels both traditional and timeless, while also being perfectly balanced for everyday use. Presented in a paulownia wood box, this set carries a sense of sophistication that makes it more than just dining utensils. It is an ideal gift for weddings, anniversaries, or housewarmings, offering something both practical and deeply meaningful. Whether enjoyed daily or reserved for special occasions, these chopsticks bring artistry and tradition to the dining table, creating a moment of elegance and hospitality. Explore our curated Chopsticks collection for beautifully crafted designs.",new
49622184001852,9526090563900,,,Pastel Chopsticks and Rest Set,https://www.jocgoods.com/products/pastel-chopsticks-and-rest-set,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/pastel-chopsticks-and-rest-set-joc-goods-1.jpg?v=1749266941,5846.9,Chopsticks,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,in stock,JOC Goods,"The Pastel Chopsticks and Rest Set blends natural warmth with contemporary design. Each pair of chopsticks features glossy dark wood handles and softly colored tops, one in gentle conch-shell pink and the other in subdued gray-lavender. A delicate gold leaf motif, reminiscent of falling cherry blossoms, adds an elegant seasonal touch that feels fresh yet timeless. The set includes two clear glass chopstick rests with soft gradients of color: one tinged with pale blue and the other with peachy rose. The overall effect is refined and modern, perfect for couples or as a heartfelt gift. Beautifully presented in a custom-made paulownia wood box, this set invites you to slow down and savor shared meals with intention. Whether for daily use or special gatherings, this thoughtfully crafted Chopsticks Set brings a sense of harmony and understated charm to any table. Ideal for housewarmings, weddings, or simply adding a touch of Japanese style to everyday dining. Complete your table setting with our exquisite Chopsticks collection.",new
49622198255932,9526098297148,,,Golden Moon Black Lacquered Miso Soup Bowl,https://www.jocgoods.com/products/golden-moon-black-lacquered-miso-soup-bowl,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/golden-moon-black-lacquered-miso-soup-bowl-joc-goods-1.jpg?v=1749266948,8624.18,Miso Soup Bowl,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,in stock,JOC Goods,"The Golden Moon Black Lacquered Miso Soup Bowl radiates elegance with its striking contrast of glossy black on the outside and deep crimson within. On the lid, a hand painted golden circle evokes the image of a luminous moon, a motif long associated in Japan with harmony, beauty, and good fortune. Crafted by skilled artisans, this piece reflects the tradition of lacquerware that values both durability and refinement. Perfect for miso soup, festive ozoni at New Year, or other warm dishes, the bowl’s form and finish bring grace to both everyday meals and celebratory occasions. The smooth lacquer surface highlights the vibrant interior, enhancing the presentation of food while adding depth to the dining table. Blending practicality with timeless design, the Golden Moon Black Lacquered Miso Soup Bowl enriches each meal with a sense of balance and elegance. It is also a thoughtful gift, offering a piece of Japanese tradition to be enjoyed and cherished for years. Explore our curated Miso Soup Bowls collection for an authentic dining experience.",new
49622198485308,9526098493756,,,Sunrise Pine Gold Inlay Black Lacquered Miso Soup Bowl,https://www.jocgoods.com/products/sunrise-pine-gold-inlay-black-lacquered-miso-soup-bowl,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/sunrise-pine-gold-inlay-black-lacquered-miso-soup-bowl-joc-goods-1.jpg?v=1749266961,7527.89,Miso Soup Bowl,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,out of stock,JOC Goods,"A golden sun through pine branches. The Sunrise Pine Gold Inlay Black Lacquered Miso Soup Bowl captures a moment of beauty and good fortune. On the lid, fine lines are carved and filled with gold using chinkin, a traditional Japanese technique of gold inlay. The result is a luminous design that shimmers against the dark lacquer, transforming a simple bowl into a work of art. The deep black exterior contrasts with the rich vermilion interior, a pairing long admired in Japanese lacquerware. With its lidded form, the bowl keeps miso soup warm and aromatic, making it perfect for daily meals as well as celebratory dishes such as New Year’s ozoni. Smooth rims and a balanced shape add comfort, inviting use on both ordinary and special occasions. Each piece carries the individuality of handcrafting, making no two exactly alike. More than tableware, this bowl brings elegance, symbolism, and timeless craftsmanship to the dining table. Explore our curated Miso Soup Bowls collection for an authentic dining experience.",new
49622198616380,9526098592060,,,Sakura Red Lacquered Miso Soup Bowl,https://www.jocgoods.com/products/sakura-red-lacquered-miso-soup-bowl,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/sakura-red-lacquered-miso-soup-bowl-joc-goods-1.jpg?v=1749266967,7527.89,Miso Soup Bowl,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,out of stock,JOC Goods,"The Sakura Red Lacquered Miso Soup Bowl is a graceful example of Echizen lacquerware, blending beauty with everyday function. Its deep red surface is accented by a scattering of gold sakura blossoms and petals, a motif that symbolizes renewal and the fleeting beauty of spring in Japan. The subtle sheen of the lacquer brings warmth to the table while highlighting the delicate contrast between red and gold. Carefully shaped to fit comfortably in the hand, this bowl offers both lightness and strength. The lacquer finish provides natural insulation, helping to keep soups warm and enjoyable. Beyond miso soup, it is equally suited for rice, side dishes, or small servings that bring balance to a meal. The Sakura Red Lacquered Miso Soup Bowl is more than a vessel. It carries with it the artistry of Echizen tradition and the elegance of seasonal design, making it a meaningful addition to both daily dining and special occasions. Explore our curated Miso Soup Bowls collection for an authentic dining experience.",new
49622198747452,9526098755900,,,Sakura Black Lacquered Miso Soup Bowl,https://www.jocgoods.com/products/sakura-black-lacquered-miso-soup-bowl,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/sakura-black-lacquered-miso-soup-bowl-joc-goods-1.jpg?v=1749266971,9355.05,Miso Soup Bowl,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,out of stock,JOC Goods,"The Sakura Black Lacquered Miso Soup Bowl is a fine example of Japanese artistry that brings a sense of elegance and warmth to your table. Its glossy black exterior is paired with a rich vermillion interior, creating a striking contrast that enhances the visual beauty of any meal. Delicately applied gold sakura blossoms and petals drift across the surface, symbolizing renewal and the fleeting beauty of spring. Each motif is hand-finished with care, ensuring that every bowl carries a unique charm while maintaining timeless refinement. Made using traditional lacquer techniques, this bowl is not only beautiful but also practical. The smooth lacquer finish is comfortable in the hand, and the natural insulating qualities help keep soup warm while making the bowl easy to hold. Perfectly sized for miso soup, rice, or side dishes, it blends durability with elegance, making it suitable for both everyday meals and special occasions. A true balance of function and art, it adds depth and sophistication to any dining experience. Explore our curated Miso Soup Bowls collection for an authentic dining experience.",new
49622365995324,9526146105660,Color,Black,Elegance Waves Floral Chopsticks,https://www.jocgoods.com/products/elegance-waves-floral-chopsticks,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/elegance-waves-floral-chopsticks-joc-goods-1.jpg?v=1749266979,2338.76,Chopsticks,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,in stock,JOC Goods,"The Elegance Waves Floral Chopsticks bring a refined touch of Japanese artistry to the dining table. Available in classic black or rich red, each pair is decorated with delicate floral and flowing wave motifs that symbolize grace and harmony. The intricate patterns stand out beautifully against the glossy surface, showcasing the skill of the artisan’s hand. Crafted with both beauty and usability in mind, these chopsticks are lightweight, well balanced and comfortable to hold, making them ideal for daily meals as well as special gatherings. Their durable finish ensures lasting quality, allowing them to be enjoyed with ease and confidence. Perfect as a thoughtful gift or as an elegant addition to your Japanese tableware collection, the Elegance Waves Floral Chopsticks transform every meal into a moment of quiet sophistication and cultural charm. Complete your table setting with our exquisite Chopsticks collection.",new
49622366028092,9526146105660,Color,Red,Elegance Waves Floral Chopsticks,https://www.jocgoods.com/products/elegance-waves-floral-chopsticks,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/elegance-waves-floral-chopsticks-joc-goods-6.jpg?v=1749266979,2338.76,Chopsticks,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,in stock,JOC Goods,"The Elegance Waves Floral Chopsticks bring a refined touch of Japanese artistry to the dining table. Available in classic black or rich red, each pair is decorated with delicate floral and flowing wave motifs that symbolize grace and harmony. The intricate patterns stand out beautifully against the glossy surface, showcasing the skill of the artisan’s hand. Crafted with both beauty and usability in mind, these chopsticks are lightweight, well balanced and comfortable to hold, making them ideal for daily meals as well as special gatherings. Their durable finish ensures lasting quality, allowing them to be enjoyed with ease and confidence. Perfect as a thoughtful gift or as an elegant addition to your Japanese tableware collection, the Elegance Waves Floral Chopsticks transform every meal into a moment of quiet sophistication and cultural charm. Complete your table setting with our exquisite Chopsticks collection.",new
49622366290236,9526146367804,Color,Black,Wisdom Owl Chopsticks,https://www.jocgoods.com/products/wisdom-owl-chopsticks,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/wisdom-owl-chopsticks-joc-goods-1.jpg?v=1749266987,2631.11,Chopsticks,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,out of stock,JOC Goods,"Bring thoughtful charm and craftsmanship to your table with the Wisdom Owl Chopsticks, handcrafted in Japan’s renowned Wakasa region. Each pair features a hand-applied lacquer finish in deep black or classic red, accented with delicate gold linework and a graceful owl motif. In Japanese culture, owls are considered symbols of wisdom and good fortune, making these chopsticks especially meaningful. The upper half is decorated with intricate detailing, while the tapered tips have a subtle texture for easier gripping. Whether for daily meals or special gatherings, this pair adds quiet elegance to any dining experience. Made from natural wood and finished with multiple layers of Wakasa lacquer, they balance beauty with durability. These chopsticks are safe for everyday use and dishwasher compatible. Whether given as a thoughtful gift or chosen for your own table, the Wisdom Owl Chopsticks bring warmth, symbolism, and timeless Japanese design to your meal. Complete your table setting with our exquisite Chopsticks collection.",new
49622366323004,9526146367804,Color,Red,Wisdom Owl Chopsticks,https://www.jocgoods.com/products/wisdom-owl-chopsticks,https://cdn.shopify.com/s/files/1/0875/1113/8620/files/wisdom-owl-chopsticks-joc-goods-6.jpg?v=1749266987,2631.11,Chopsticks,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,out of stock,JOC Goods,"Bring thoughtful charm and craftsmanship to your table with the Wisdom Owl Chopsticks, handcrafted in Japan’s renowned Wakasa region. Each pair features a hand-applied lacquer finish in deep black or classic red, accented with delicate gold linework and a graceful owl motif. In Japanese culture, owls are considered symbols of wisdom and good fortune, making these chopsticks especially meaningful. The upper half is decorated with intricate detailing, while the tapered tips have a subtle texture for easier gripping. Whether for daily meals or special gatherings, this pair adds quiet elegance to any dining experience. Made from natural wood and finished with multiple layers of Wakasa lacquer, they balance beauty with durability. These chopsticks are safe for everyday use and dishwasher compatible. Whether given as a thoughtful gift or chosen for your own table, the Wisdom Owl Chopsticks bring warmth, symbolism, and timeless Japanese design to your meal. Complete your table setting with our exquisite Chopsticks collection.",new
